"closed_date","county_name","facility_address","facility_administrator","facility_capacity","facility_city","facility_name","facility_number","facility_state","facility_status","facility_telephone_number","facility_type","facility_zip","file_date","license_first_date","licensee","regional_office"
"","ALAMEDA","39201 SUNDALE DRIVE","ANWAR, GHAZALA","30","FREMONT","BAY AREA CHILD CARE - BRIER/GLANKLER","13415294","CA","LICENSED","(510) 657-8392","DAY CARE CENTER","94538","5252025","2001-10-15T00:00:00","BAY AREA CHILD CARE","52"
"","ALAMEDA","6500 GARAVENTA RANCH ROAD","JENNIFER SIRANNI","140","LIVERMORE","LARPD - ALTAMONT CREEK KID'S ZONE","13415297","CA","LICENSED","(925) 960-2460","SCHOOL AGE DAY CARE CENTER","94550","5252025","2000-10-26T00:00:00","LIVERMORE AREA RECREATION & PARK DISTRICT","52"
"","ALAMEDA","5301 HIBERNIA DRIVE","REQUIRO-CASABAR, NOREEN","120","DUBLIN","EXTENDED DAY CHILD CARE CENTER, INC. - DOUGHERTY","13415316","CA","LICENSED","(925) 803-4154","SCHOOL AGE DAY CARE CENTER","94568","5252025","2001-01-05T00:00:00","EXTENDED DAY CHILD CARE CENTER, INC.","52"
"","ALAMEDA","31410 WHEELON AVENUE","SHAHID, FARAH","24","HAYWARD","KIDANGO-HILLVIEW CREST CHILD DEVELOPMENT CENTER","13415366","CA","LICENSED","(510) 907-1543","DAY CARE CENTER","94544","5252025","2001-02-07T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","8501 INTERNATIONAL BOULEVARD","COOPER, ARNETTA","28","OAKLAND","OAKLAND HEAD START - 85TH AVENUE CENTER","13415387","CA","LICENSED","(510) 544-3821","DAY CARE CENTER","94621","5252025","2000-10-23T00:00:00","CITY OF OAKLAND","2"
"2023-06-01T00:00:00","ALAMEDA","43030 NEWPORT DRIVE","PITTS, DONNA","24","FREMONT","FUSD - GRIMMER STATE PRESCHOOL","13415472","CA","CLOSED","(510) 668-1543","DAY CARE CENTER","94538","5252025","2000-11-22T00:00:00","FREMONT UNIFIED SCHOOL DISTRICT","52"
"","ALAMEDA","4143 MAC ARTHUR BOULEVARD","LEWIS, GWENDOLYN","8","OAKLAND","NIKASIA CHILD CARE CENTER","13415659","CA","LICENSED","(510) 531-9130","INFANT CENTER","94619","5252025","2001-04-25T00:00:00","NIKASIA CHILD CARE CENTER","2"
"","ALAMEDA","33350 PEACE TERRACE","COLIC, JANJA","55","FREMONT","PRECIOUS TIME CHRISTIAN PRESCHOOL","13415769","CA","LICENSED","(510) 429-3993","DAY CARE CENTER","94555","5252025","2001-09-12T00:00:00","ST. PAUL UNITED METHODIST CHURCH","52"
"","ALAMEDA","11925 AMADOR VALLEY COURT","SCOTT KINSER","108","DUBLIN","KINDERCARE LEARNING CENTER","13415772","CA","LICENSED","(925) 875-0400","DAY CARE CENTER","94568","5252025","2001-08-10T00:00:00","KINDERCARE LEARNING CENTERS LLC","52"
"2022-10-24T00:00:00","ALAMEDA","11925 AMADOR VALLEY COURT","WOOLSEY, SIERRA","28","DUBLIN","KINDERCARE LEARNING CENTER","13415774","CA","CLOSED","(925) 875-0400","SCHOOL AGE DAY CARE CENTER","94568","5252025","2001-08-10T00:00:00","KINDERCARE LEARNING CENTERS LLC","52"
"","ALAMEDA","11925 AMADOR VALLEY COURT","SCOTT KINSER","36","DUBLIN","KINDERCARE LEARNING CENTER","13415775","CA","LICENSED","(925) 875-0400","INFANT CENTER","94568","5252025","2001-08-10T00:00:00","KINDERCARE LEARNING CENTERS LLC","52"
"2021-12-22T00:00:00","ALAMEDA","4700 LINCOLN AVENUE","LEE, HYEJIN","72","OAKLAND","GROWING LIGHT MONTESSORI SCHOOL OF OAKLAND","13415884","CA","CLOSED","(510) 336-9897","DAY CARE CENTER","94602","5252025","2001-09-14T00:00:00","LA FIELD, RACHEL","2"
"","ALAMEDA","32710 FALCON DRIVE","MA, YVONNE","108","FREMONT","KINDERCARE LEARNING CENTER","13415906","CA","LICENSED","(510) 324-3569","DAY CARE CENTER","94555","5252025","2001-10-10T00:00:00","KINDERCARE LEARNING CENTERS LLC","52"
"","ALAMEDA","32710 FALCON DRIVE","MA, YVONNE","40","FREMONT","KINDERCARE LEARNING CENTER","13415908","CA","LICENSED","(510) 324-3569","INFANT CENTER","94555","5252025","2001-10-10T00:00:00","KINDERCARE LEARNING CENTERS LLC","52"
"2023-11-16T00:00:00","ALAMEDA","1959 SUNSPRITE DRIVE","AGUINALDO, GINA","22","UNION CITY","KIDANGO-KITAYAMA CHILD DEVELOPMENT CENTER","13415911","CA","LICENSED","(510) 675-7104","DAY CARE CENTER","94587","5252025","2001-11-14T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","2275 NO. LOOP ROAD","PRATT, CHANTEL","174","ALAMEDA","BRIGHT HORIZONS AT GARNER","13415928","CA","LICENSED","(510) 769-5437","DAY CARE CENTER","94502","5252025","2002-01-07T00:00:00","BRIGHT HORIZONS CHILDREN'S CENTERS LLC","2"
"","ALAMEDA","2275 NO. LOOP ROAD","MAGABO, MARIA THERESA","50","ALAMEDA","BRIGHT HORIZONS AT GARNER SCHOOL AGE PROGRAM","13415929","CA","INACTIVE","(510) 769-5437","SCHOOL AGE DAY CARE CENTER","94502","5252025","2002-01-07T00:00:00","BRIGHT HORIZONS CHILDREN'S CENTER LLC","2"
"","ALAMEDA","169 - 14TH STREET","LEE, WILLIAM","13","OAKLAND","LITTLE STARS PRESCHOOL","13416021","CA","LICENSED","(510) 286-9800","INFANT CENTER","94612","5252025","2002-06-07T00:00:00","LITTLE STARS PRESCHOOL","2"
"2022-02-10T00:00:00","ALAMEDA","40404 SUNDALE DRIVE","BHATIA, GURMEET","9","FREMONT","YMCA OF THE EAST BAY - BLACOW","13416106","CA","CLOSED","(510) 659-4051","DAY CARE CENTER","94538","5252025","2002-02-28T00:00:00","YMCA OF THE EAST BAY","52"
"2022-02-10T00:00:00","ALAMEDA","40404 SUNDALE DRIVE","BHATIA, GURMEET","12","FREMONT","YMCA OF THE EAST BAY - BLACOW","13416107","CA","CLOSED","(510) 659-4051","SCHOOL AGE DAY CARE CENTER","94538","5252025","2002-02-28T00:00:00","YMCA OF THE EAST BAY","52"
"2023-07-17T00:00:00","ALAMEDA","100 DECOTO ROAD","SAGGI, RENU","36","UNION CITY","KIDANGO-GUY EMANUELE","13416125","CA","CLOSED","(510) 675-7103","DAY CARE CENTER","94587","5252025","2002-01-07T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","4700 CALAVERAS AVENUE","TON, MAI","45","FREMONT","KIDANGO - SHARON JONES CENTER","13416126","CA","LICENSED","(510) 608-4845","DAY CARE CENTER","94538","5252025","2002-05-20T00:00:00","KIDANGO, INC.","52"
"2021-05-12T00:00:00","ALAMEDA","4101 PLEIADES PLACE","BRODOWSKI, ELIZABETH","60","UNION CITY","ADVENTURE MONTESSORI ACADEMY AND SCHOOL","13416177","CA","CLOSED","(510) 489-4191","DAY CARE CENTER","94587","5252025","2002-06-10T00:00:00","ROBINSON, MARGARET","52"
"","ALAMEDA","2638 COLLEGE AVENUE","STIZEL, GRETCHEN","70","BERKELEY","HEARTS LEAP ICRI PRESCHOOL","13416236","CA","LICENSED","(510) 549-1422","DAY CARE CENTER","94704","5252025","2002-04-17T00:00:00","INTERNATIONAL CHILD RESOURCE INSTITUTE","2"
"","ALAMEDA","33629 - 15TH STREET","SAGGI, RENU","22","UNION CITY","KIDANGO - SEARLES CHILD DEVELOPMENT CENTER","13416238","CA","LICENSED","(510) 675-7113","DAY CARE CENTER","94587","5252025","2002-05-01T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","600 G STREET","GARCIA, CATALINA","32","UNION CITY","KIDANGO - DECOTO INFANT CENTER","13416345","CA","LICENSED","(510) 744-9280","INFANT CENTER","94587","5252025","2002-05-17T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","2825 INTERNATIONAL BOULEVARD","HERRERA, CHRISTIE","72","OAKLAND","OUSD - INTERNATIONAL CDC","13416346","CA","LICENSED","(510) 532-7267","DAY CARE CENTER","94601","5252025","2002-07-08T00:00:00","OAKLAND UNIFIED SCHOOL DISTRICT","2"
"2021-01-02T00:00:00","ALAMEDA","2410 PRINCE STREET","NACHMAN, ELIZABETH","18","BERKELEY","GRIFFIN NURSERY SCHOOL","13416443","CA","CLOSED","(510) 845-2025","DAY CARE CENTER","94705","5252025","2002-12-16T00:00:00","NACHMAN, ELIZABETH","2"
"","ALAMEDA","4700 CALAVERAS AVENUE","GREENHOUSE, CAROLINA","24","FREMONT","FUSD - ALVIRDA HYMAN LEARNING CENTER","13416472","CA","LICENSED","(510) 797-0128","DAY CARE CENTER","94538","5252025","2002-08-27T00:00:00","FREMONT UNIFIED SCHOOL DISTRICT","52"
"","ALAMEDA","2112 BROWNING STREET","SHAWINDER BRAR","67","BERKELEY","CHILD EDUCATION CENTER","13416485","CA","LICENSED","(510) 548-1414","DAY CARE CENTER","94702","5252025","2002-07-31T00:00:00","CHILD EDUCATION CENTER","2"
"","ALAMEDA","2112 BROWNING STREET","SHAWINDER BRAR","40","BERKELEY","CHILD EDUCATION CENTER","13416487","CA","LICENSED","(510) 548-1414","INFANT CENTER","94702","5252025","2002-07-31T00:00:00","CHILD EDUCATION CENTER","2"
"","ALAMEDA","1273 NORTH LIVERMORE AVE","SUAN, ANA","52","LIVERMORE","VALLEY MONTESSORI SCHOOL","13416513","CA","LICENSED","(925) 455-8021","INFANT CENTER","94551","5252025","2002-10-25T00:00:00","TRI-VALLEY MONTESSORI SCHOOL","52"
"","ALAMEDA","1273 NORTH LIVERMORE AVENUE","SUAN, ANA","180","LIVERMORE","VALLEY MONTESSORI SCHOOL","13416514","CA","LICENSED","(925) 455-8021","DAY CARE CENTER","94551","5252025","2002-10-22T00:00:00","TRI-VALLEY MONTESSORI SCHOOL","52"
"","ALAMEDA","3200 BOSTON AVENUE","SONYA SUMLER","21","OAKLAND","OUSD - FRUITVALE PRESCHOOL","13416567","CA","LICENSED","(510) 535-2852","DAY CARE CENTER","94602","5252025","2003-03-20T00:00:00","OAKLAND UNIFIED SCHOOL DISTRICT","2"
"","ALAMEDA","22781 CANYON COURT","VAN GROENOU, MEHER","120","CASTRO VALLEY","MONTESSORI SCHOOL AT FIVE CANYONS","13416606","CA","LICENSED","(510) 581-3729","DAY CARE CENTER","94552","5252025","2002-12-03T00:00:00","MONTESSORI DISCOVERY OF THE CHILD FOUNDATION","52"
"","ALAMEDA","19200 REDWOOD ROAD","MONTEZ, LAURIE","127","CASTRO VALLEY","REDWOOD FOREST PRESCHOOLS, INC.","13416659","CA","LICENSED","(510) 537-0222","DAY CARE CENTER","94546","5252025","2003-01-30T00:00:00","ROSALES, STACEY","52"
"","ALAMEDA","4360 HANSEN AVENUE","DISLA DE PEREZ, JUANA","98","FREMONT","HARVEST CHRISTIAN PRESCHOOL/DAYCARE","13416767","CA","LICENSED","(510) 713-8748","DAY CARE CENTER","94536","5252025","2003-05-16T00:00:00","TEMPLO BETANIA OF THE ASSEMBLIES OF GOD","52"
"","ALAMEDA","1301 MOWRY AVENUE","AL BAKER, AALYA","32","FREMONT","KIDANGO - CARLSON CENTER","13416835","CA","LICENSED","(510) 608-4841","DAY CARE CENTER","94538","5252025","2004-04-26T00:00:00","KIDANGO INC.","52"
"","ALAMEDA","2500 MOWRY AVENUE","GUADALUPE LARA-CEJA","42","FREMONT","KIDANGO - WASHINGTON HOSPITAL CENTER","13416836","CA","LICENSED","(510) 996-5738","DAY CARE CENTER","94538","5252025","2003-07-17T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","2500 MOWRY AVENUE","GUADALUPE LARA-CEJA","24","FREMONT","KIDANGO - WASHINGTON HOSPITAL CENTER","13416837","CA","LICENSED","(510) 996-5738","INFANT CENTER","94538","5252025","2003-07-17T00:00:00","KIDANGO, INC.","52"
"","ALAMEDA","4200 ALDER AVENUE","MILLER, JESSICA","24","FREMONT","FREMONT PARENTS NURSERY SCHOOL","13417033","CA","LICENSED","(510) 793-8531","DAY CARE CENTER","94536","5252025","2003-09-11T00:00:00","FREMONT PARENTS NURSERY SCHOOL","52"
"","ALAMEDA","2626 EAST 16TH STREET","ZUGEYLI AGUILAR-RESENDIZ","24","OAKLAND","LITTLE SPROUTS PRESCHOOL","13417102","CA","LICENSED","(510) 533-5667","DAY CARE CENTER","94601","5252025","2003-10-07T00:00:00","NEW HOPE COVENANT CHURCH, OAKLAND","2"
"2022-07-11T00:00:00","ALAMEDA","40404 SUNDALE DRIVE","GLIDEWELL, MARIA","24","FREMONT","FUSD - BLACOW STATE PRESCHOOL","13417235","CA","CLOSED","(510) 353-9728","DAY CARE CENTER","94538","5252025","2003-09-15T00:00:00","FREMONT UNIFIED SCHOOLD DISTRICT","52"
"","ALAMEDA","1155 - 35TH AVENUE","ROSA IRIS GONZALEZ-SANCHEZ","134","OAKLAND","DE COLORES CHILD DEVELOPMENT CENTER","13417305","CA","LICENSED","(510) 535-6106","DAY CARE CENTER","94601","5252025","2003-10-17T00:00:00","SPANISH SPEAKING UNITY COUNCIL OF ALAMEDA COUNTY","2"
"2022-07-16T00:00:00","ALAMEDA","1155 - 35TH AVENUE","MICHELLE FREEMAN","20","OAKLAND","S.S.U.C. - DE COLORES HEADSTART & EARLY HEADSTART","13417306","CA","CLOSED","(510) 535-6112","INFANT CENTER","94601","5252025","2003-10-17T00:00:00","SPANISH SPEAKING UNITY COUNCIL OF ALAMEDA COUNTY","2"
"2025-04-28T00:00:00","ALAMEDA","670 WEST MIDWAY","ADAMS, DONNA","60","ALAMEDA","ALAMEDA HEAD START - SUE MATHESON CENTER","13417425","CA","LICENSED","(510) 521-3443","DAY CARE CENTER","94501","5252025","2003-12-31T00:00:00","ALAMEDA FAMILY SERVICES","2"
"","ALAMEDA","2238 MARINER SQUARE DRIVE","CALI ESPINELLO","40","ALAMEDA","SUGAR AND SPICE","13417441","CA","LICENSED","(510) 865-1055","DAY CARE CENTER","94501","5252025","2004-01-21T00:00:00","SUGAR AND SPICE CENTER FOR CHILDREN, INC.","2"
"","ALAMEDA","2367 JACKSON STREET","PILE, AMY","28","FREMONT","ABC MAGIC MOMENTS,INC. PRESCHOOL/CHILDCARE","13417471","CA","LICENSED","(510) 656-3722","DAY CARE CENTER","94539","5252025","2004-05-10T00:00:00","MENDEZ, MAROOF","52"
"","ALAMEDA","830 HEINZ AVENUE","BAUER, ANN","58","BERKELEY","AQUATIC PARK SCHOOL","13417502","CA","LICENSED","(510) 843-2273","DAY CARE CENTER","94710","5252025","2004-07-12T00:00:00","CORPORATE CHILD CARE, INC.","2"
"","ALAMEDA","830 HEINZ AVENUE","BAUER, ANN","19","BERKELEY","AQUATIC PARK SCHOOL","13417503","CA","LICENSED","(510) 843-2273","INFANT CENTER","94710","5252025","2004-07-12T00:00:00","CORPORATE CHILD CARE, INC.","2"
"","ALAMEDA","5782 MILES AVENUE","NATANYA MOORE","33","OAKLAND","LITTLE ELEPHANT MONTESSORI","13417509","CA","LICENSED","(510) 597-1963","DAY CARE CENTER","94618","5252025","2004-05-17T00:00:00","MOORE, NATANYA","2"
"","ALAMEDA","39600 MISSION BLVD.","LIBASTE, JUSTIN","199","FREMONT","MISSION VALLEY MONTESSORI CHILDREN'S LRNG. CENT.","13417530","CA","LICENSED","(510) 793-2327","DAY CARE CENTER","94539","5252025","2004-07-14T00:00:00","MISSION VALLEY MONTESSORI, INC.","52"
"","ALAMEDA","2236 INTERNATIONAL BLVD.","LAM, ENG","80","OAKLAND","ADVANCE DAY CARE CENTER","13417566","CA","LICENSED","(510) 434-9288","DAY CARE CENTER","94606","5252025","2004-05-17T00:00:00","LAM, ENG JEE AND CHEN, E.H. MOLLY","2"
"","ALAMEDA","3400 NEVADA CT.","KATHLEEN ESTILL","30","PLEASANTON","BETH EMEK PRESCHOOL","13417600","CA","LICENSED","(925) 931-1055","DAY CARE CENTER","94566","5252025","2004-10-12T00:00:00","LIVERMORE VALLEY JEWISH COMMUNITY CENTER","52"
"","ALAMEDA","1035 GRAYSON ST, RM #8","ISABEL LEE","45","BERKELEY","SUNSHINE PRESCHOOL (CEID)","13417642","CA","LICENSED","(510) 848-4800","DAY CARE CENTER","94710","5252025","2004-07-12T00:00:00","CENTER FOR EDUCATION OF THE INFANT DEAF (CEID)","2"
"","ALAMEDA","5633 MANILA AVENUE","DIANA O'VALLE","59","OAKLAND","ROCKRIDGE MONTESSORI SCHOOL","13417669","CA","LICENSED","(510) 652-7021","DAY CARE CENTER","94618","5252025","2004-09-01T00:00:00","ROCKRIDGE MONTESSORI SCHOOL","2"
"","ALAMEDA","4444 BLACK AVE.","KATHLEEN WARREN","180","PLEASANTON","QUARRY LANE SCHOOL, THE","13417681","CA","LICENSED","(925) 462-6300","DAY CARE CENTER","94566","5252025","2004-09-07T00:00:00","QUARRY LANE SCHOOL, INC., THE","52"
"","ALAMEDA","26555 GADING ROAD","LOPEZ, ELIZABETH","50","HAYWARD","A JOYFUL NOISE LEARNING CENTER","13417683","CA","LICENSED","(510) 782-8593","DAY CARE CENTER","94544","5252025","2004-09-01T00:00:00","COMMUNITY CHURCH OF HAYWARD","52"
"","ALAMEDA","26555 GADING ROAD","LOPEZ, ELIZABETH","33","HAYWARD","A JOYFUL NOISE LEARNING CENTER","13417684","CA","INACTIVE","(510) 782-8593","SCHOOL AGE DAY CARE CENTER","94544","5252025","2005-03-07T00:00:00","COMMUNITY CHURCH OF HAYWARD","52"
"","ALAMEDA","17520 REDWOOD RD.","KIM KALAHAR","165","CASTRO VALLEY","ADVENTURE TIME - PROCTOR","13417689","CA","LICENSED","(510) 247-0920","SCHOOL AGE DAY CARE CENTER","94546","5252025","2004-09-01T00:00:00","TULLER CORPORATION","52"
"","ALAMEDA","1011 7TH AVENUE","MARGARIDA WONG","113","OAKLAND","EAST BAY ACADEMY, INC.","13417784","CA","LICENSED","(510) 267-0788","DAY CARE CENTER","94606","5252025","2004-07-28T00:00:00","EAST BAY ACADEMY, INC.","2"
"","ALAMEDA","949 CENTRAL AVE","GOLDEN, JULIANNE","60","LIVERMORE","FOUNTAINHEAD MONTESSORI SCHOOL","13417785","CA","LICENSED","(925) 579-0110","DAY CARE CENTER","94550","5252025","2004-08-26T00:00:00","FOUNTAINHEAD, INC.","52"
"","ALAMEDA","21250 HESPERIAN BLVD.","MELGAREJO, MARISSA","60","HAYWARD","ST. JOACHIM PRESCHOOL","13417786","CA","LICENSED","(510) 783-0604","DAY CARE CENTER","94541","5252025","2004-09-16T00:00:00","ROMAN CATHOLIC WELFARE CORP., DIOCESE OF OAKLAND","52"
"","ALAMEDA","5616 BROADWAY","O'VALLE, SANDI ZORINICH","24","OAKLAND","ROCKRIDGE MONTESSORI SCHOOL","13417787","CA","LICENSED","(510) 652-7021","INFANT CENTER","94618","5252025","2004-09-01T00:00:00","ROCKRIDGE MONTESSORI SCHOOL","2"
"","ALAMEDA","3710 DORISA AVENUE","SHERIN AMEERDEEN","30","OAKLAND","NORTHERN LIGHT SCHOOL","13417788","CA","LICENSED","(510) 957-0570","DAY CARE CENTER","94605","5252025","2004-09-14T00:00:00","NORTHERN LIGHT SCHOOL","2"
"2024-10-03T00:00:00","ALAMEDA","2009 TENTH STREET","CARLOTA HERNANDEZ DE CRUZ","16","BERKELEY","BERKELEY YMCA HEAD START - WEST YMCA","13417823","CA","LICENSED","(510) 848-9092","INFANT CENTER","94710","5252025","2004-09-03T00:00:00","YMCA OF THE EAST BAY","2"
"","ALAMEDA","4143 MACARTHUR BLVD.","LEWIS, GWENDOLYN","12","OAKLAND","NIKASIA CHILD CARE CENTER","13417824","CA","LICENSED","(510) 531-9130","DAY CARE CENTER","94619","5252025","2004-10-08T00:00:00","NIKASIA UP & COMING INFANT DEVELOPMENT CENTER, INC","2"
"","ALAMEDA","2246 MARTIN LUTHER KING JR WAY","HERNANDEZ DE CRUZ, CARLOTA","26","BERKELEY","BERKELEY YMCA EHS - VERA CASEY","13417825","CA","LICENSED","(510) 542-2146","INFANT CENTER","94710","5252025","2004-09-09T00:00:00","YMCA OF THE EAST BAY","2"
"","ALAMEDA","33330 PEACE TERRACE","ROOHI QADIR","29","FREMONT","PEACE TERRACE ACADEMY","13417856","CA","LICENSED","(510) 477-9946","DAY CARE CENTER","94555","5252025","2004-10-20T00:00:00","ISLAMIC SOCIETY OF THE EAST BAY","52"
"","ALAMEDA","11200 GOLF LINKS RD., #D","MCGHEE, BETTY ZAIDAN","32","OAKLAND","BETTY'S CHILDREN'S ACADEMY-PRESCHOOL & CHILD CARE","13417988","CA","LICENSED","(510) 430-8789","DAY CARE CENTER","94605","5252025","2004-11-22T00:00:00","MCGHEE, BETTY ZAIDAN","2"
"","ALAMEDA","11200 GOLF LINKS RD., #D","MCGHEE, BETTY ZAIDAN","15","OAKLAND","BETTY'S CHILDREN'S ACADEMY-PRESCHOOL & CHILD CARE","13417989","CA","LICENSED","(510) 430-8789","INFANT CENTER","94605","5252025","2004-11-22T00:00:00","MCGHEE, BETTY ZAIDAN","2"
"","ALAMEDA","5951 COLLEGE AVE","BARETTO, CINDY","41","OAKLAND","ROCKRIDGE LITTLE SCHOOL","13418056","CA","LICENSED","(510) 420-1200","DAY CARE CENTER","94618","5252025","2005-03-11T00:00:00","ROCKRIDGE LITTLE SCHOOL, LLC","2"
"","ALAMEDA","1900 FRUITVALE AVE., STE 1A","UGALDE, ALICIA","40","OAKLAND","YAZMIN JARA CHILD DEVELOPMENT CENTER","13418080","CA","LICENSED","(510) 535-6942","DAY CARE CENTER","94601","5252025","2005-02-14T00:00:00","SPANISH SPEAKING UNITY COUNCIL","2"
"","ALAMEDA","580 JOAQUIN AVE.","LORENA R. ALEJANDRE","36","SAN LEANDRO","CHILDREN'S MONTESSORI ADVENTURE","13418096","CA","LICENSED","(510) 352-4341","DAY CARE CENTER","94577","5252025","2005-02-23T00:00:00","LORENA R. ALEJANDRE","52"
"","ALAMEDA","21753 VALLEJO ST.","KING, LOLITA","60","HAYWARD","EYES ON YOU DAY CARE CENTER","13418151","CA","LICENSED","(510) 581-6432","DAY CARE CENTER","94541","5252025","2005-05-24T00:00:00","EYES ON YOU DAY CARE CENTER, LLC","52"
"","ALAMEDA","47832 WARM SPRINGS BLVD.","KELLY YANG","99","FREMONT","SUNSHINE KID'S PRESCHOOL","13418158","CA","LICENSED","(510) 445-0222","DAY CARE CENTER","94539","5252025","2005-08-16T00:00:00","GLOBAL SPRING CORPORATION","52"
"","ALAMEDA","919 TALBOT AVENUE","HUMPHREY, TAMI","20","ALBANY","LITTLE VILLAGE PRESCHOOL","13418159","CA","LICENSED","(510) 528-4401","DAY CARE CENTER","94706","5252025","2005-08-08T00:00:00","BROWN, ELIZABETH ANN","2"
"","ALAMEDA","1301 OXFORD STREET","GLADSTONE, JODI","74","BERKELEY","BETH EL NURSERY SCHOOL","13418160","CA","LICENSED","(510) 848-9428","DAY CARE CENTER","94709","5252025","2005-09-02T00:00:00","CONGREGATION BETH EL","2"
"","ALAMEDA","1401 ALMOND AVE","FERREIRA, LILIAM","60","LIVERMORE","CAPE - BESS PLATT","13418167","CA","LICENSED","(925) 447-8710","DAY CARE CENTER","94550","5252025","2005-09-07T00:00:00","CAPE, INC.","52"
"","ALAMEDA","1510-1504A ENCINAL AVENUE","RISSE, TALI","66","ALAMEDA","FUZZY CATERPILLAR","13418175","CA","LICENSED","(510) 205-0985","DAY CARE CENTER","94501","5252025","2006-02-03T00:00:00","FUZZY CATERPILLAR PRESCHOOL","2"
"","ALAMEDA","4500 REDWOOD RD.","VASQUEZ, MICHAEL","111","OAKLAND","CHATHAM SCHOOL - REDWOOD CAMPUS","13418176","CA","LICENSED","(510) 531-1302","DAY CARE CENTER","94619","5252025","2006-02-02T00:00:00","MAUREEN VASQUEZ","2"
"","ALAMEDA","4500 REDWOOD RD.","VASQUEZ, MICHAEL","30","OAKLAND","CHATHAM SCHOOL - REDWOOD CAMPUS","13418177","CA","LICENSED","(510) 531-1302","INFANT CENTER","94619","5252025","2006-02-02T00:00:00","MAUREEN VASQUEZ","2"
"2021-11-17T00:00:00","ALAMEDA","6117 MARTIN LUTHER KING JR. WY","KAMEELAH DAVIS","21","OAKLAND","THERAPEUTIC NURSERY SCHOOL - EBAC","13418179","CA","CLOSED","(510) 655-4896","DAY CARE CENTER","94609","5252025","2006-05-04T00:00:00","EAST BAY AGENCY FOR CHILDREN","2"
"","ALAMEDA","1025 EIGHTY FIRST AVENUE","VASQUEZ, LINDA","48","OAKLAND","OUSD - ACORN/WOODLAND","13418180","CA","LICENSED","(510) 635-1997","DAY CARE CENTER","94621","5252025","2006-02-06T00:00:00","OAKLAND UNIFIED SCHOOL DISTRICT","2"
"","ALAMEDA","1247 PARK AVE","LUNA, ABIGAIL","35","ALAMEDA","LUNA'S MONTESSORI BILINGUAL SCHOOL","13418182","CA","LICENSED","(510) 521-2354","DAY CARE CENTER","94501","5252025","2006-05-30T00:00:00","LUNA, ABIGAIL","2"
"","ALAMEDA","11200 GOLF LINKS RD.UNIT F","MCGHEE, BETTY","14","OAKLAND","BETTY'S CHILDREN'S ACADEMY - SCHOOL AGE PROGRAM","13418183","CA","LICENSED","(510) 430-8789","SCHOOL AGE DAY CARE CENTER","94605","5252025","2006-04-19T00:00:00","BETTY ZAIDAN MCGHEE","2"
"","ALAMEDA","5261 EAST AVE","ZAPIEN, ROBYN","20","LIVERMORE","LIVERMORE PLAYSCHOOL","13418185","CA","LICENSED","(925) 447-6042","SCHOOL AGE DAY CARE CENTER","94550","5252025","2007-04-24T00:00:00","LIVERMORE PLAYSCHOOL, INC.","52"
"","ALAMEDA","38451 FREMONT BLVD.","ELIZABETH VILLA","76","FREMONT","PRINCE OF PEACE PRESCHOOL","13418186","CA","LICENSED","(510) 456-4280","DAY CARE CENTER","94536","5252025","2006-06-19T00:00:00","PRINCE OF PEACE LUTHERAN CHURCH,FREMONT, CA","52"
"","ALAMEDA","21753 VALLEJO ST.","KING, LOLITA","20","HAYWARD","EYES ON YOU DAY CARE CENTER","13418188","CA","LICENSED","(510) 581-6432","INFANT CENTER","94541","5252025","2006-06-19T00:00:00","EYES ON YOU DAY CARE CENTER, LLC","52"
"","ALAMEDA","5200 VALPEY PARK","MUJEEB, ANJUM","30","FREMONT","BAY AREA CHILD CARE - MILLARD PRESCHOOL","13418189","CA","INACTIVE","(510) 683-8810","DAY CARE CENTER","94538","5252025","2007-08-30T00:00:00","BAY AREA CHILD CARE CENTER","52"
"","ALAMEDA","410 ALCATRAZ AVE","TALIA ROMERO","105","OAKLAND","ESCUELA BILINGUE INTERNACIONAL","13418191","CA","LICENSED","(510) 653-3324","DAY CARE CENTER","94609","5252025","2006-09-01T00:00:00","ESCUELA BILINGUE INTERNACIONAL","2"
"2022-06-10T00:00:00","ALAMEDA","6665 AMADOR PLAZA ROAD","ANGELICA JAUREGUI","152","DUBLIN","FOUNTAINHEAD MONTESSORI SCHOOL - DUBLIN","13418196","CA","CLOSED","(925) 829-2963","DAY CARE CENTER","94568","5252025","2007-03-14T00:00:00","FOUNTAINHEAD, INC.","52"
